sensor_id;	sensor_type;	location;	lat;		lon;		timestamp;		temperature;	humidity
33492;DHT22;20010;51.488;7.232;2021-04-26T15:15:27;28.70;22.30
33492;DHT22;20010;51.488;7.232;2021-04-26T15:17:54;28.60;22.10
33492;DHT22;20010;51.488;7.232;2021-04-26T15:20:32;28.60;21.50
33492;DHT22;20010;51.488;7.232;2021-04-26T15:22:58;28.50;21.50
33492;DHT22;20010;51.488;7.232;2021-04-26T15:25:25;28.30;21.70
33492;DHT22;20010;51.488;7.232;2021-04-26T15:27:54;28.60;21.80
33492;DHT22;20010;51.488;7.232;2021-04-26T15:30:20;28.90;21.30
33492;DHT22;20010;51.488;7.232;2021-04-26T15:32:47;29.20;21.70
33492;DHT22;20010;51.488;7.232;2021-04-26T15:35:14;29.50;21.40
33492;DHT22;20010;51.488;7.232;2021-04-26T15:37:40;29.60;21.20
33492;DHT22;20010;51.488;7.232;2021-04-26T15:40:07;29.30;20.80
33492;DHT22;20010;51.488;7.232;2021-04-26T15:42:36;29.20;20.70
33492;DHT22;20010;51.488;7.232;2021-04-26T15:45:04;28.80;21.50
33492;DHT22;20010;51.488;7.232;2021-04-26T15:47:33;28.70;21.90
33492;DHT22;20010;51.488;7.232;2021-04-26T15:49:59;28.80;21.70
33492;DHT22;20010;51.488;7.232;2021-04-26T15:52:26;28.80;21.60
33492;DHT22;20010;51.488;7.232;2021-04-26T15:54:52;28.40;20.80
33492;DHT22;20010;51.488;7.232;2021-04-26T15:57:19;28.70;21.20
33492;DHT22;20010;51.488;7.232;2021-04-26T15:59:45;29.00;20.80
33492;DHT22;20010;51.488;7.232;2021-04-26T16:02:12;29.20;20.80
33492;DHT22;20010;51.488;7.232;2021-04-26T16:04:38;29.40;21.20
33492;DHT22;20010;51.488;7.232;2021-04-26T16:07:04;29.30;20.50
33492;DHT22;20010;51.488;7.232;2021-04-26T16:09:31;29.10;20.60
33492;DHT22;20010;51.488;7.232;2021-04-26T16:11:57;28.90;21.00
33492;DHT22;20010;51.488;7.232;2021-04-26T16:14:24;29.10;21.20
33492;DHT22;20010;51.488;7.232;2021-04-26T16:16:50;29.00;20.10
33492;DHT22;20010;51.488;7.232;2021-04-26T16:19:17;28.80;20.80
33492;DHT22;20010;51.488;7.232;2021-04-26T16:21:47;28.60;21.00
33492;DHT22;20010;51.488;7.232;2021-04-26T16:24:14;28.20;21.50
33492;DHT22;20010;51.488;7.232;2021-04-26T16:26:41;28.20;21.80
33492;DHT22;20010;51.488;7.232;2021-04-26T16:29:07;28.30;21.50
33492;DHT22;20010;51.488;7.232;2021-04-26T16:31:35;28.30;21.50
33492;DHT22;20010;51.488;7.232;2021-04-26T16:34:02;28.10;21.40
33492;DHT22;20010;51.488;7.232;2021-04-26T16:36:28;28.10;21.70
33492;DHT22;20010;51.488;7.232;2021-04-26T16:38:55;28.00;21.20
33492;DHT22;20010;51.488;7.232;2021-04-26T16:41:25;27.80;21.10
33492;DHT22;20010;51.488;7.232;2021-04-26T16:43:51;27.50;21.30
33492;DHT22;20010;51.488;7.232;2021-04-26T16:46:19;26.50;21.80
33492;DHT22;20010;51.488;7.232;2021-04-26T16:48:45;26.00;22.20
33492;DHT22;20010;51.488;7.232;2021-04-26T16:51:12;25.30;22.60
33492;DHT22;20010;51.488;7.232;2021-04-26T16:53:39;23.90;24.00
33492;DHT22;20010;51.488;7.232;2021-04-26T16:56:06;22.40;25.30
33492;DHT22;20010;51.488;7.232;2021-04-26T16:58:34;21.10;26.70
33492;DHT22;20010;51.488;7.232;2021-04-26T17:01:01;19.90;27.90
33492;DHT22;20010;51.488;7.232;2021-04-26T17:03:27;18.90;28.80
33492;DHT22;20010;51.488;7.232;2021-04-26T17:05:53;18.10;29.70
33492;DHT22;20010;51.488;7.232;2021-04-26T17:08:20;17.50;31.40
33492;DHT22;20010;51.488;7.232;2021-04-26T17:10:46;17.00;32.10
33492;DHT22;20010;51.488;7.232;2021-04-26T17:13:13;16.50;33.50
33492;DHT22;20010;51.488;7.232;2021-04-26T17:15:39;16.20;34.00
33492;DHT22;20010;51.488;7.232;2021-04-26T17:18:05;15.90;34.40
33492;DHT22;20010;51.488;7.232;2021-04-26T17:20:32;15.70;34.90
33492;DHT22;20010;51.488;7.232;2021-04-26T17:22:58;15.50;35.20
33492;DHT22;20010;51.488;7.232;2021-04-26T17:25:26;15.20;35.30
33492;DHT22;20010;51.488;7.232;2021-04-26T17:27:53;15.00;36.40
33492;DHT22;20010;51.488;7.232;2021-04-26T17:30:21;14.90;36.50
33492;DHT22;20010;51.488;7.232;2021-04-26T17:32:47;14.70;36.80
33492;DHT22;20010;51.488;7.232;2021-04-26T17:35:14;14.50;37.40
33492;DHT22;20010;51.488;7.232;2021-04-26T17:37:41;14.30;37.80
33492;DHT22;20010;51.488;7.232;2021-04-26T17:40:09;14.20;38.10
33492;DHT22;20010;51.488;7.232;2021-04-26T17:42:36;14.00;38.00
33492;DHT22;20010;51.488;7.232;2021-04-26T17:45:08;13.90;38.40
33492;DHT22;20010;51.488;7.232;2021-04-26T17:47:35;13.80;39.50
33492;DHT22;20010;51.488;7.232;2021-04-26T17:50:02;13.60;39.50
33492;DHT22;20010;51.488;7.232;2021-04-26T17:52:28;13.50;40.10
33492;DHT22;20010;51.488;7.232;2021-04-26T17:54:55;13.40;39.70
33492;DHT22;20010;51.488;7.232;2021-04-26T17:57:21;13.30;39.60
33492;DHT22;20010;51.488;7.232;2021-04-26T17:59:48;13.10;39.90
33492;DHT22;20010;51.488;7.232;2021-04-26T18:02:14;12.90;41.40
33492;DHT22;20010;51.488;7.232;2021-04-26T18:04:41;12.80;41.50
33492;DHT22;20010;51.488;7.232;2021-04-26T18:07:07;12.70;42.30
33492;DHT22;20010;51.488;7.232;2021-04-26T18:09:34;12.60;41.50
33492;DHT22;20010;51.488;7.232;2021-04-26T18:12:00;12.50;41.90
33492;DHT22;20010;51.488;7.232;2021-04-26T18:14:27;12.40;42.30
33492;DHT22;20010;51.488;7.232;2021-04-26T18:16:53;12.30;43.60
33492;DHT22;20010;51.488;7.232;2021-04-26T18:19:20;12.20;43.70
33492;DHT22;20010;51.488;7.232;2021-04-26T18:21:46;12.10;43.30
33492;DHT22;20010;51.488;7.232;2021-04-26T18:24:13;12.00;43.40
33492;DHT22;20010;51.488;7.232;2021-04-26T18:26:39;11.90;43.80
33492;DHT22;20010;51.488;7.232;2021-04-26T18:29:09;11.90;43.90
33492;DHT22;20010;51.488;7.232;2021-04-26T18:31:36;11.70;44.20
33492;DHT22;20010;51.488;7.232;2021-04-26T18:34:02;11.60;44.10
33492;DHT22;20010;51.488;7.232;2021-04-26T18:36:29;11.60;44.70
33492;DHT22;20010;51.488;7.232;2021-04-26T18:38:55;11.50;45.40
33492;DHT22;20010;51.488;7.232;2021-04-26T18:41:23;11.40;45.50
33492;DHT22;20010;51.488;7.232;2021-04-26T18:43:49;11.30;45.40
33492;DHT22;20010;51.488;7.232;2021-04-26T18:46:16;11.20;45.30
33492;DHT22;20010;51.488;7.232;2021-04-26T18:48:42;11.10;45.60
33492;DHT22;20010;51.488;7.232;2021-04-26T18:51:09;11.00;45.80
33492;DHT22;20010;51.488;7.232;2021-04-26T18:53:36;11.00;46.40
33492;DHT22;20010;51.488;7.232;2021-04-26T18:56:04;10.90;46.60
33492;DHT22;20010;51.488;7.232;2021-04-26T18:58:30;10.90;46.60
33492;DHT22;20010;51.488;7.232;2021-04-26T19:00:57;10.80;46.90
33492;DHT22;20010;51.488;7.232;2021-04-26T19:03:24;10.80;46.80
33492;DHT22;20010;51.488;7.232;2021-04-26T19:05:50;10.70;46.80
33492;DHT22;20010;51.488;7.232;2021-04-26T19:08:18;10.70;46.60
33492;DHT22;20010;51.488;7.232;2021-04-26T19:10:45;10.60;47.30
33492;DHT22;20010;51.488;7.232;2021-04-26T19:13:12;10.60;47.10
33492;DHT22;20010;51.488;7.232;2021-04-26T19:15:39;10.60;47.20
33492;DHT22;20010;51.488;7.232;2021-04-26T19:18:05;10.50;47.50
33492;DHT22;20010;51.488;7.232;2021-04-26T19:20:33;10.40;47.80
33492;DHT22;20010;51.488;7.232;2021-04-26T19:23:00;10.30;48.10
33492;DHT22;20010;51.488;7.232;2021-04-26T19:25:27;10.30;48.30
33492;DHT22;20010;51.488;7.232;2021-04-26T19:27:53;10.20;48.10
33492;DHT22;20010;51.488;7.232;2021-04-26T19:30:22;10.20;48.80
33492;DHT22;20010;51.488;7.232;2021-04-26T19:32:49;10.10;48.70
33492;DHT22;20010;51.488;7.232;2021-04-26T19:35:17;10.00;48.90
33492;DHT22;20010;51.488;7.232;2021-04-26T19:37:49;10.00;49.20
33492;DHT22;20010;51.488;7.232;2021-04-26T19:40:16;9.90;49.50
33492;DHT22;20010;51.488;7.232;2021-04-26T19:42:43;9.80;49.60
33492;DHT22;20010;51.488;7.232;2021-04-26T19:45:09;9.80;50.60
33492;DHT22;20010;51.488;7.232;2021-04-26T19:47:36;9.70;50.10
33492;DHT22;20010;51.488;7.232;2021-04-26T19:50:04;9.70;50.40
33492;DHT22;20010;51.488;7.232;2021-04-26T19:52:33;9.60;50.90
33492;DHT22;20010;51.488;7.232;2021-04-26T19:54:59;9.60;50.50
33492;DHT22;20010;51.488;7.232;2021-04-26T19:57:25;9.50;51.00
33492;DHT22;20010;51.488;7.232;2021-04-26T19:59:52;9.50;51.20
33492;DHT22;20010;51.488;7.232;2021-04-26T20:02:18;9.40;51.80
33492;DHT22;20010;51.488;7.232;2021-04-26T20:04:45;9.40;52.00
33492;DHT22;20010;51.488;7.232;2021-04-26T20:07:11;9.40;52.10
33492;DHT22;20010;51.488;7.232;2021-04-26T20:09:39;9.30;52.50
33492;DHT22;20010;51.488;7.232;2021-04-26T20:12:06;9.30;52.40
33492;DHT22;20010;51.488;7.232;2021-04-26T20:14:35;9.20;53.10
33492;DHT22;20010;51.488;7.232;2021-04-26T20:17:03;9.20;53.60
33492;DHT22;20010;51.488;7.232;2021-04-26T20:19:30;9.10;53.10
33492;DHT22;20010;51.488;7.232;2021-04-26T20:21:57;9.10;53.00
33492;DHT22;20010;51.488;7.232;2021-04-26T20:24:24;9.10;52.80
33492;DHT22;20010;51.488;7.232;2021-04-26T20:26:50;9.00;52.80
33492;DHT22;20010;51.488;7.232;2021-04-26T20:29:16;9.00;53.10
33492;DHT22;20010;51.488;7.232;2021-04-26T20:31:44;9.00;53.40
33492;DHT22;20010;51.488;7.232;2021-04-26T20:34:11;9.00;53.60
33492;DHT22;20010;51.488;7.232;2021-04-26T20:36:37;9.00;53.40
33492;DHT22;20010;51.488;7.232;2021-04-26T20:39:04;8.90;53.60
33492;DHT22;20010;51.488;7.232;2021-04-26T20:41:31;8.90;53.60
33492;DHT22;20010;51.488;7.232;2021-04-26T20:43:57;8.90;53.80
33492;DHT22;20010;51.488;7.232;2021-04-26T20:46:24;8.80;54.10
33492;DHT22;20010;51.488;7.232;2021-04-26T20:48:51;8.80;54.30
33492;DHT22;20010;51.488;7.232;2021-04-26T20:51:18;8.70;54.60
33492;DHT22;20010;51.488;7.232;2021-04-26T20:53:44;8.70;55.00
33492;DHT22;20010;51.488;7.232;2021-04-26T20:56:11;8.60;55.40
33492;DHT22;20010;51.488;7.232;2021-04-26T20:58:38;8.60;55.10
33492;DHT22;20010;51.488;7.232;2021-04-26T21:01:04;8.60;54.90
33492;DHT22;20010;51.488;7.232;2021-04-26T21:03:34;8.60;55.00
33492;DHT22;20010;51.488;7.232;2021-04-26T21:06:00;8.60;54.90
33492;DHT22;20010;51.488;7.232;2021-04-26T21:08:26;8.60;54.90
33492;DHT22;20010;51.488;7.232;2021-04-26T21:10:53;8.60;55.10
33492;DHT22;20010;51.488;7.232;2021-04-26T21:13:19;8.60;55.10
33492;DHT22;20010;51.488;7.232;2021-04-26T21:15:46;8.60;55.00
33492;DHT22;20010;51.488;7.232;2021-04-26T21:18:12;8.60;55.00
33492;DHT22;20010;51.488;7.232;2021-04-26T21:20:40;8.60;55.00
33492;DHT22;20010;51.488;7.232;2021-04-26T21:23:06;8.60;54.90
33492;DHT22;20010;51.488;7.232;2021-04-26T21:25:32;8.60;55.00
33492;DHT22;20010;51.488;7.232;2021-04-26T21:27:59;8.50;54.90
33492;DHT22;20010;51.488;7.232;2021-04-26T21:30:25;8.40;55.00
33492;DHT22;20010;51.488;7.232;2021-04-26T21:32:52;8.40;55.50
33492;DHT22;20010;51.488;7.232;2021-04-26T21:35:18;8.40;55.40
33492;DHT22;20010;51.488;7.232;2021-04-26T21:37:44;8.40;55.60
33492;DHT22;20010;51.488;7.232;2021-04-26T21:40:12;8.40;55.80
33492;DHT22;20010;51.488;7.232;2021-04-26T21:42:39;8.30;56.00
33492;DHT22;20010;51.488;7.232;2021-04-26T21:45:06;8.30;56.00
33492;DHT22;20010;51.488;7.232;2021-04-26T21:47:32;8.30;56.10
33492;DHT22;20010;51.488;7.232;2021-04-26T21:49:59;8.20;56.20
33492;DHT22;20010;51.488;7.232;2021-04-26T21:52:25;8.20;56.40
33492;DHT22;20010;51.488;7.232;2021-04-26T21:54:52;8.10;56.40
33492;DHT22;20010;51.488;7.232;2021-04-26T21:57:19;8.10;56.40
33492;DHT22;20010;51.488;7.232;2021-04-26T21:59:45;8.00;56.40
33492;DHT22;20010;51.488;7.232;2021-04-26T22:02:11;8.00;56.60
33492;DHT22;20010;51.488;7.232;2021-04-26T22:04:38;7.90;56.70
33492;DHT22;20010;51.488;7.232;2021-04-26T22:07:04;7.90;57.50
33492;DHT22;20010;51.488;7.232;2021-04-26T22:09:31;7.80;57.30
33492;DHT22;20010;51.488;7.232;2021-04-26T22:11:57;7.80;57.70
33492;DHT22;20010;51.488;7.232;2021-04-26T22:14:23;7.80;57.80
33492;DHT22;20010;51.488;7.232;2021-04-26T22:16:50;7.70;58.00
33492;DHT22;20010;51.488;7.232;2021-04-26T22:19:16;7.70;58.00
33492;DHT22;20010;51.488;7.232;2021-04-26T22:21:43;7.70;58.30
33492;DHT22;20010;51.488;7.232;2021-04-26T22:24:11;7.60;58.40
33492;DHT22;20010;51.488;7.232;2021-04-26T22:26:41;7.50;58.70
33492;DHT22;20010;51.488;7.232;2021-04-26T22:29:08;7.50;58.90
33492;DHT22;20010;51.488;7.232;2021-04-26T22:31:34;7.50;59.20
33492;DHT22;20010;51.488;7.232;2021-04-26T22:34:00;7.40;59.30
33492;DHT22;20010;51.488;7.232;2021-04-26T22:36:27;7.40;59.30
33492;DHT22;20010;51.488;7.232;2021-04-26T22:38:53;7.30;59.40
33492;DHT22;20010;51.488;7.232;2021-04-26T22:41:20;7.30;59.90
33492;DHT22;20010;51.488;7.232;2021-04-26T22:43:49;7.30;60.00
33492;DHT22;20010;51.488;7.232;2021-04-26T22:46:15;7.20;60.10
33492;DHT22;20010;51.488;7.232;2021-04-26T22:48:42;7.20;60.10
33492;DHT22;20010;51.488;7.232;2021-04-26T22:51:08;7.20;60.70
33492;DHT22;20010;51.488;7.232;2021-04-26T22:53:35;7.10;60.70
33492;DHT22;20010;51.488;7.232;2021-04-26T22:56:01;7.10;60.80
33492;DHT22;20010;51.488;7.232;2021-04-26T22:58:27;7.10;60.80
33492;DHT22;20010;51.488;7.232;2021-04-26T23:01:15;7.00;60.90
33492;DHT22;20010;51.488;7.232;2021-04-26T23:03:42;7.00;61.20
33492;DHT22;20010;51.488;7.232;2021-04-26T23:06:09;6.90;61.20
33492;DHT22;20010;51.488;7.232;2021-04-26T23:08:36;6.90;61.40
33492;DHT22;20010;51.488;7.232;2021-04-26T23:11:03;6.90;61.60
33492;DHT22;20010;51.488;7.232;2021-04-26T23:13:29;6.80;62.10
33492;DHT22;20010;51.488;7.232;2021-04-26T23:15:58;6.80;62.30
33492;DHT22;20010;51.488;7.232;2021-04-26T23:18:24;6.70;62.30
33492;DHT22;20010;51.488;7.232;2021-04-26T23:20:51;6.70;62.40
33492;DHT22;20010;51.488;7.232;2021-04-26T23:23:18;6.70;62.70
33492;DHT22;20010;51.488;7.232;2021-04-26T23:25:45;6.70;62.70
33492;DHT22;20010;51.488;7.232;2021-04-26T23:28:11;6.70;63.10
33492;DHT22;20010;51.488;7.232;2021-04-26T23:30:38;6.70;63.30
33492;DHT22;20010;51.488;7.232;2021-04-26T23:33:04;6.60;63.30
33492;DHT22;20010;51.488;7.232;2021-04-26T23:35:31;6.50;63.60
33492;DHT22;20010;51.488;7.232;2021-04-26T23:37:57;6.50;63.70
33492;DHT22;20010;51.488;7.232;2021-04-26T23:40:25;6.50;64.20
33492;DHT22;20010;51.488;7.232;2021-04-26T23:42:52;6.40;64.90
33492;DHT22;20010;51.488;7.232;2021-04-26T23:45:18;6.40;65.20
33492;DHT22;20010;51.488;7.232;2021-04-26T23:47:48;6.40;65.60
33492;DHT22;20010;51.488;7.232;2021-04-26T23:50:15;6.30;65.90
33492;DHT22;20010;51.488;7.232;2021-04-26T23:52:41;6.30;66.20
33492;DHT22;20010;51.488;7.232;2021-04-26T23:55:08;6.30;67.10
33492;DHT22;20010;51.488;7.232;2021-04-26T23:57:35;6.20;67.10
